"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ELK4",5.60583666153747e-08,0.535857701882927,1,0.931,0.000592200584924818,"1","ELK4"
"REPS2",5.61227597728475e-08,0.790058813123286,0.784,0.413,0.000592880834240361,"1","REPS2"
"ZNF41",5.62052373531685e-08,0.369681236847213,0.727,0.344,0.000593752127398872,"1","ZNF41"
"AMBRA1",5.68756131080761e-08,0.408774029258616,0.955,0.665,0.000600833976873716,"1","AMBRA1"
"SMG5",5.74553808974088e-08,0.542568336846182,1,0.94,0.000606958643800226,"1","SMG5"
"RNF187",5.75117156120797e-08,0.643467168270232,1,0.968,0.00060755376372601,"1","RNF187"
"AGO2",5.79828014490857e-08,0.339266611526853,1,0.986,0.000612530314508142,"1","AGO2"
"PAK4",5.8120509738302e-08,0.542966083370318,1,0.899,0.000613985064875422,"1","PAK4"
"SSH3",5.82359480638672e-08,0.643117917344515,0.966,0.748,0.000615204555346693,"1","SSH3"
"NOXA1",5.85241284323246e-08,0.555079943976007,0.932,0.711,0.000618248892759077,"1","NOXA1"
"AP3M2",5.90651678678e-08,0.558176451851645,0.92,0.606,0.000623964433355439,"1","AP3M2"
"SLC25A43",5.94719953284084e-08,0.64025672879305,0.955,0.702,0.000628262158649306,"1","SLC25A43"
"ATP2A1",6.05554626442739e-08,0.491451424580404,0.807,0.413,0.00063970790737411,"1","ATP2A1"
"BAG4",6.10173169768302e-08,0.619671778147082,0.966,0.881,0.000644586936543234,"1","BAG4"
"SRGAP3",6.10941319756364e-08,0.583905854026618,0.784,0.417,0.000645398410190623,"1","SRGAP3"
"STX16-NPEPL1",6.13309536490192e-08,0.577980298160293,0.977,0.867,0.000647900194348239,"1","STX16-NPEPL1"
"FAM3A",6.17014430659424e-08,0.585092804599694,0.966,0.716,0.000651814044548615,"1","FAM3A"
"CTNND1",6.18068214386369e-08,0.477156315946919,1,0.986,0.00065292726167776,"1","CTNND1"
"APPBP2",6.20118643102074e-08,0.712473149920563,0.989,0.839,0.000655093334573031,"1","APPBP2"
"APMAP",6.22699274366312e-08,0.596223133619709,1,0.954,0.000657819513440572,"1","APMAP"
"BRD3",6.22699274366312e-08,0.642792004442491,1,0.954,0.000657819513440572,"1","BRD3"
"TMEM41A",6.23268867627758e-08,0.563045094567197,0.989,0.876,0.000658421231761963,"1","TMEM41A"
"NEK11",6.27036567113493e-08,0.42195653293783,0.83,0.422,0.000662401429498694,"1","NEK11"
"EML5",6.29834380205807e-08,0.739564647793945,0.841,0.564,0.000665357039249415,"1","EML5"
"H2AZ2",6.32997083638287e-08,0.476356815679325,1,0.977,0.000668698119155486,"1","H2AZ2"
"CNPY2",6.33029111352101e-08,0.431837415304949,1,0.986,0.00066873195323236,"1","CNPY2"
"ABHD16A",6.34156218648485e-08,0.56765072231095,1,0.766,0.00066992262938026,"1","ABHD16A"
"TSTD2",6.34992465275985e-08,0.565996271836251,0.875,0.55,0.000670806040317551,"1","TSTD2"
"MRPS18A",6.37525110480652e-08,0.521030096459823,1,0.945,0.000673481526711761,"1","MRPS18A"
"DGAT2",6.39204000840721e-08,0.559897847749803,0.727,0.335,0.000675255106488137,"1","DGAT2"
"ZFAT",6.43657682708465e-08,0.292630569096423,0.795,0.44,0.000679959976013222,"1","ZFAT"
"TBC1D10B",6.45431694756837e-08,0.634677622517996,0.875,0.55,0.000681834042341123,"1","TBC1D10B"
"ZBTB11",6.45550894962099e-08,0.599253311178615,0.966,0.711,0.000681959965437962,"1","ZBTB11"
"ASF1B",6.52672760281803e-08,0.362670504529828,0.955,0.495,0.000689483503961696,"1","ASF1B"
"TXNDC5",6.62205423829221e-08,0.615620804468593,1,0.83,0.000699553809733189,"1","TXNDC5"
"ZFYVE21",6.6306714785469e-08,0.576133152810546,1,0.936,0.000700464134993695,"1","ZFYVE21"
"MMAA",6.6468918813456e-08,0.568381315864483,0.625,0.271,0.000702177658345349,"1","MMAA"
"TBC1D7",6.73291573605184e-08,0.602715483338147,0.966,0.729,0.000711265218356516,"1","TBC1D7"
"TAF9B",6.74115263610275e-08,0.587131173378613,0.989,0.748,0.000712135364477895,"1","TAF9B"
"YWHAQ",6.74668958478009e-08,0.331211362947908,1,1,0.000712720287736168,"1","YWHAQ"
"TTC4",6.76407985178429e-08,0.441352984467348,0.977,0.541,0.000714557395542492,"1","TTC4"
"HTATIP2",6.85563430469216e-08,0.540942343989366,1,0.748,0.00072422920794768,"1","HTATIP2"
"GMCL1",6.97918312031476e-08,0.423813418757907,0.977,0.725,0.000737280904830051,"1","GMCL1"
"CACFD1",7.00172195777782e-08,0.408502420607024,0.955,0.518,0.000739661907619649,"1","CACFD1"
"RPE",7.02152622711338e-08,0.539262971918842,0.966,0.761,0.000741754030632258,"1","RPE"
"JRK",7.0864735191023e-08,0.432222992574015,0.955,0.775,0.000748615062557967,"1","JRK"
"IGFBP2",7.09781562413525e-08,0.654483368932296,0.943,0.661,0.000749813242533648,"1","IGFBP2"
"NAGA",7.10698639938556e-08,0.440682233480871,0.977,0.55,0.000750782043231091,"1","NAGA"
"PAQR4",7.21365263078866e-08,0.556429137644128,1,0.743,0.000762050263916514,"1","PAQR4"
"HNRNPF",7.24597082335521e-08,0.430072300782403,1,0.972,0.000765464357779244,"1","HNRNPF"
"SLC25A14",7.27778857179118e-08,0.462301168819436,0.92,0.477,0.00076882558472402,"1","SLC25A14"
"NUP155",7.34554446157887e-08,0.515135672136846,0.977,0.885,0.000775983316921192,"1","NUP155"
"CLPTM1",7.36244314403223e-08,0.476043232642168,1,0.982,0.000777768493735564,"1","CLPTM1"
"NOTCH1",7.39814172145969e-08,0.737373358460745,0.841,0.601,0.000781539691455002,"1","NOTCH1"
"ZMPSTE24",7.39882142219983e-08,0.526226795272831,1,0.917,0.00078161149504119,"1","ZMPSTE24"
"EIF2AK2",7.41999834907858e-08,0.424312642508972,1,0.968,0.000783848625596661,"1","EIF2AK2"
"BRK1",7.42129897535193e-08,0.406361427992309,1,1,0.000783986023756178,"1","BRK1"
"GEMIN6",7.45914876532083e-08,0.590499628745633,0.932,0.573,0.000787984475568493,"1","GEMIN6"
"C19orf25",7.48289228358345e-08,0.541957006355621,0.989,0.862,0.000790492740837756,"1","C19orf25"
"NPEPL1",7.48628987690125e-08,0.58332997237104,0.955,0.839,0.000790851662595848,"1","NPEPL1"
"R3HDM1",7.50390010129109e-08,0.280680730420949,0.955,0.693,0.000792712006700391,"1","R3HDM1"
"BST2",7.51709554602797e-08,0.728372449413399,0.977,0.927,0.000794105973482395,"1","BST2"
"CFAP298",7.52244178059414e-08,0.500899622321623,1,0.876,0.000794670749701964,"1","CFAP298"
"MORC3",7.56378351063347e-08,0.505063956537454,1,0.798,0.00079903809006332,"1","MORC3"
"TARS2",7.61410114957783e-08,0.582525201312717,0.966,0.72,0.000804353645441402,"1","TARS2"
"GZF1",7.64049923329679e-08,0.476267145307131,0.807,0.422,0.000807142339005473,"1","GZF1"
"CCDC137",7.64789851448455e-08,0.539459540725983,0.955,0.835,0.000807923999070148,"1","CCDC137"
"SPG21",7.76286810388882e-08,0.527590337309942,1,0.922,0.000820069386494815,"1","SPG21"
"KANSL1",7.8356216404174e-08,0.44659324040244,0.989,0.945,0.000827755070093694,"1","KANSL1"
"MIB2",7.86653064910325e-08,0.310034490465885,0.852,0.454,0.000831020297771268,"1","MIB2"
"ALG10B",7.92136736205151e-08,0.453664422350491,0.75,0.417,0.000836813248127122,"1","ALG10B"
"EPS8L2",7.931979650877e-08,0.596518226758322,0.977,0.876,0.000837934330318646,"1","EPS8L2"
"PNO1",7.99166406384444e-08,0.473031606021635,0.989,0.885,0.000844239391704527,"1","PNO1"
"BRF2",8.00364230446604e-08,0.369931104069821,0.943,0.628,0.000845504773043793,"1","BRF2"
"COQ7",8.05253768110248e-08,0.538925809995938,0.966,0.739,0.000850670080631666,"1","COQ7"
"IBA57",8.06629345539989e-08,0.649707153903349,0.955,0.656,0.000852123240628444,"1","IBA57"
"DDR1",8.10380997862126e-08,0.523636243061408,0.989,0.826,0.00085608648614155,"1","DDR1"
"RNF103-CHMP3",8.20836802972735e-08,0.544648112967579,0.966,0.876,0.000867131998660398,"1","RNF103-CHMP3"
"COQ8A",8.29923187950499e-08,0.486061142033427,0.943,0.601,0.000876730855750907,"1","COQ8A"
"H2AC17",8.3149753304923e-08,0.84887391692496,0.795,0.385,0.000878393993913207,"1","H2AC17"
"CCDC159",8.32730455702091e-08,0.584481606807524,0.989,0.917,0.000879696453403689,"1","CCDC159"
"NECAB3",8.36367899381685e-08,0.447246806499357,0.989,0.725,0.000883539048906812,"1","NECAB3"
"CCDC7",8.40834177839866e-08,0.746654831661525,0.67,0.307,0.000888257225470035,"1","CCDC7"
"PURB",8.41773335480411e-08,0.551965322536502,0.989,0.803,0.000889249351601507,"1","PURB"
"GPM6B",8.44409651090672e-08,0.658268136759243,0.682,0.317,0.000892034355412186,"1","GPM6B"
"ZNF696",8.53044088700017e-08,0.407414444096426,0.909,0.541,0.000901155775302698,"1","ZNF696"
"DERL1",8.57778472695969e-08,0.501035547262108,1,0.899,0.000906157178556022,"1","DERL1"
"TTC14",8.58788997692983e-08,0.382800808731834,0.977,0.674,0.000907224697162867,"1","TTC14"
"DPY19L4",8.63314362220535e-08,0.590685143763102,0.909,0.757,0.000912005292249773,"1","DPY19L4"
"FAM47E",8.68689296051883e-08,0.359411933650211,0.875,0.45,0.000917683372349209,"1","FAM47E"
"WDR55",8.69183800489282e-08,0.498426938959916,1,0.968,0.000918205766836877,"1","WDR55"
"PRR14L",8.72076160174373e-08,0.384705272542551,0.977,0.67,0.000921261255608208,"1","PRR14L"
"SECISBP2L",8.81763144722214e-08,0.64614856058291,0.977,0.812,0.000931494586084547,"1","SECISBP2L"
"DYNLT2B",8.92409399710914e-08,0.671297410404819,0.966,0.78,0.000942741289854609,"1","DYNLT2B"
"ATIC",8.94135447904176e-08,0.509826075500642,1,0.872,0.000944564687165972,"1","ATIC"
"SLC25A19",8.96374516834442e-08,0.434328303129948,0.886,0.523,0.000946930039583904,"1","SLC25A19"
"PTPRA",8.97040286496065e-08,0.544300806560094,1,0.968,0.000947633358654443,"1","PTPRA"
"ZNF821",9.05269448292501e-08,0.647852758875383,0.773,0.376,0.000956326645176198,"1","ZNF821"
"SMAD1",9.12078099712943e-08,0.308865658046499,0.932,0.601,0.000963519304536753,"1","SMAD1"
"SFMBT1",9.21911820217503e-08,0.507438186214691,1,0.661,0.00097390764687777,"1","SFMBT1"
"SKIC8",9.22668927927361e-08,0.507109756630663,1,0.913,0.000974707455462465,"1","SKIC8"
"CHCHD4",9.24708662974894e-08,0.44997701526789,0.852,0.417,0.000976862231566678,"1","CHCHD4"
"RCBTB1",9.26925458610839e-08,0.492887268429606,0.909,0.578,0.00097920405447649,"1","RCBTB1"
"IPO13",9.27268157813188e-08,0.294191515488132,0.864,0.427,0.000979566081913852,"1","IPO13"
"RHBDL2",9.36205200030571e-08,0.486363981699188,0.568,0.261,0.000989007173312295,"1","RHBDL2"
"SIRT5",9.38241029313502e-08,0.658417763849054,0.92,0.55,0.000991157823366784,"1","SIRT5"
"AGPAT2",9.40266591253902e-08,0.507016202796095,1,0.959,0.000993297627000622,"1","AGPAT2"
"RASGRP1",9.43577127543449e-08,0.779717375732631,0.648,0.271,0.0009967948775369,"1","RASGRP1"
"NRSN2",9.44345575071281e-08,0.651526121901547,0.955,0.83,0.000997606665505302,"1","NRSN2"
"GID8",9.45665714624511e-08,0.557792239822871,0.989,0.927,0.000999001260929333,"1","GID8"
"KLHL42",9.55104437760923e-08,0.528107348961321,0.966,0.812,0.00100897232805064,"1","KLHL42"
"NEIL1",9.56525394446572e-08,0.542736680675481,0.977,0.83,0.00101047342669336,"1","NEIL1"
"P2RY2",9.66294106952148e-08,0.324429195455901,0.886,0.472,0.00102079309458425,"1","P2RY2"
"KIAA2013",9.71490006218545e-08,0.2781205081862,0.875,0.514,0.00102628204256927,"1","KIAA2013"
"MIMS2",9.77313794336965e-08,0.678882372119309,0.955,0.872,0.00103243429233757,"1","MIMS2"
"ZNF460",9.77578302752136e-08,0.604544486324529,0.955,0.743,0.00103271371902736,"1","ZNF460"
"FOXJ2",9.8446073071301e-08,0.424120325242483,0.966,0.665,0.00103998431592522,"1","FOXJ2"
"GTF3C5",9.85936212671845e-08,0.557951397436448,0.977,0.894,0.00104154301506654,"1","GTF3C5"
"PRKCE",1.00334035746386e-07,0.344726981435611,0.932,0.578,0.00105992875362482,"1","PRKCE"
"DENND4C",1.0043360565426e-07,0.386192158939167,0.989,0.766,0.0010609806101316,"1","DENND4C"
"SELENOW",1.00957911142174e-07,0.642892386072136,1,0.995,0.00106651937330593,"1","SELENOW"
"CDYL",1.01289362453016e-07,0.681561547082548,0.943,0.748,0.00107002082495367,"1","CDYL"
"UBTD2",1.01458903278839e-07,0.550568188631007,0.932,0.61,0.00107181185423766,"1","UBTD2"
"ZNF518A",1.01623850001786e-07,0.300123432933004,0.943,0.615,0.00107355435141887,"1","ZNF518A"
"RNF130",1.01922431161583e-07,0.513478269592872,0.989,0.844,0.00107670856279096,"1","RNF130"
"MPLKIP",1.02890104880515e-07,0.544294334908585,1,0.867,0.00108693106795776,"1","MPLKIP"
"LYN",1.03243979365786e-07,0.78202631588758,0.795,0.431,0.00109066939802016,"1","LYN"
"NTHL1",1.03876877100006e-07,0.573939404546048,0.955,0.638,0.00109735532968447,"1","NTHL1"
"GPKOW",1.04007299883691e-07,0.499245447984733,0.966,0.601,0.00109873311597131,"1","GPKOW"
"PMEL",1.04081005591894e-07,0.37722130321747,0.898,0.518,0.00109951174307277,"1","PMEL"
"CARHSP1",1.0495965141466e-07,0.398862563597054,1,0.959,0.00110879375754447,"1","CARHSP1"
"RNF144A",1.05735870059576e-07,0.273502839287779,0.727,0.339,0.00111699373130936,"1","RNF144A"
"MAPK9",1.05741849054652e-07,0.587010863894709,0.92,0.624,0.00111705689341335,"1","MAPK9"
"LRR1",1.06181378134451e-07,0.45494506014842,0.989,0.711,0.00112170007861234,"1","LRR1"
"TINAGL1",1.06394833387924e-07,0.691633861987772,0.966,0.821,0.00112395501991003,"1","TINAGL1"
"NUP43",1.06645819730744e-07,0.494074897303328,0.989,0.72,0.00112660643963558,"1","NUP43"
"NPDC1",1.06992374071524e-07,0.552063636928043,0.977,0.913,0.00113026743969158,"1","NPDC1"
"CSNK1G1",1.07458226317192e-07,0.502228738181221,0.966,0.752,0.00113518870281482,"1","CSNK1G1"
"ADGRG1",1.08468691362162e-07,0.630076949364264,0.966,0.835,0.00114586325554988,"1","ADGRG1"
"HSPA1B",1.08607963067442e-07,0.724419330337094,0.932,0.761,0.00114733452184446,"1","HSPA1B"
"C8orf82",1.09331296016535e-07,0.381781124172473,0.875,0.495,0.00115497581111867,"1","C8orf82"
"PCBD2",1.09354402422213e-07,0.666477796581264,0.955,0.766,0.00115521990718825,"1","PCBD2"
"MIOS",1.09423215599591e-07,0.536527760537282,0.966,0.766,0.00115594684959408,"1","MIOS"
"CD160",1.095170221177e-07,0.308294322101364,0.477,0.179,0.00115693782165138,"1","CD160"
"UPF3B",1.09654660240821e-07,0.492360116611056,0.977,0.697,0.00115839183078403,"1","UPF3B"
"FUCA2",1.10013072873727e-07,0.449998711433275,1,0.959,0.00116217810183805,"1","FUCA2"
"TGFB3",1.10547826004392e-07,0.538945852377573,0.898,0.505,0.0011678272339104,"1","TGFB3"
"TMEM265",1.109972220803e-07,0.565655687185378,0.966,0.757,0.00117257465405629,"1","TMEM265"
"SLC25A44",1.11147710590842e-07,0.623197520283379,0.966,0.661,0.00117416441468166,"1","SLC25A44"
"FBXO4",1.11823273529765e-07,0.353834802923703,0.875,0.459,0.00118130106156844,"1","FBXO4"
"TLE1",1.14424434149996e-07,0.670365091753069,0.977,0.844,0.00120877972236055,"1","TLE1"
"CABYR",1.14502262782423e-07,0.324777280717639,0.83,0.394,0.00120960190403352,"1","CABYR"
"POC1A",1.14780344118159e-07,0.338850564977574,0.909,0.472,0.00121253955526424,"1","POC1A"
"PLEKHM3",1.14943021767289e-07,0.275765641254354,0.773,0.44,0.00121425808194964,"1","PLEKHM3"
"CHP1",1.17161172541458e-07,0.509809472854225,1,0.995,0.00123769062672796,"1","CHP1"
"CEP72",1.17261199861218e-07,0.631936102816036,0.898,0.642,0.00123874731533391,"1","CEP72"
"ARHGAP45",1.17804624943929e-07,0.538009188904418,0.955,0.651,0.00124448805790767,"1","ARHGAP45"
"ATP6V0E1",1.19004934573397e-07,0.386304830536661,1,0.986,0.00125716812883336,"1","ATP6V0E1"
"ATP5MC3",1.19939495668575e-07,0.457675047595668,1,0.995,0.00126704083224283,"1","ATP5MC3"
"ASB16",1.20339927134339e-07,0.609211386405877,0.75,0.427,0.00127127099024715,"1","ASB16"
"RANBP9",1.20456276953007e-07,0.608921753882314,0.932,0.743,0.00127250010973157,"1","RANBP9"
"SPTLC2",1.20462670061272e-07,0.444841858011682,1,0.913,0.00127256764652728,"1","SPTLC2"
"KICS2",1.21131863872748e-07,0.34685177502235,0.841,0.445,0.00127963700995171,"1","KICS2"
"TOR1A",1.21174971834392e-07,0.491851552415965,1,0.899,0.00128009240245852,"1","TOR1A"
"TOMM70",1.22773005095667e-07,0.553533055825672,1,0.885,0.00129697402583062,"1","TOMM70"
"FFAR2",1.24078387342408e-07,0.920554313221579,0.511,0.22,0.0013107640838852,"1","FFAR2"
"ZCCHC3",1.24397743217486e-07,0.319306264111045,0.875,0.454,0.00131413775934952,"1","ZCCHC3"
"ELP2",1.24449298866125e-07,0.396309455175551,0.989,0.881,0.00131468239322174,"1","ELP2"
"IFT172",1.24907690635112e-07,0.37385334165393,0.943,0.619,0.00131952484386932,"1","IFT172"
"ALG11",1.25374709059045e-07,0.635068458578709,0.977,0.858,0.00132445842649975,"1","ALG11"
"PABPC1L",1.2540161065111e-07,0.542871313331823,0.932,0.624,0.00132474261491833,"1","PABPC1L"
"ZNF419",1.26078643525318e-07,0.488439373714872,0.625,0.298,0.00133189479020146,"1","ZNF419"
"AHDC1",1.26498753472148e-07,0.337806818714165,0.83,0.468,0.00133633283167978,"1","AHDC1"
"MRPL39",1.26983413117898e-07,0.563190334540026,0.966,0.734,0.00134145277617748,"1","MRPL39"
"ZDHHC18",1.27846577990809e-07,0.320483194566746,0.773,0.381,0.00135057124989491,"1","ZDHHC18"
"PTRH1",1.28392655840415e-07,0.517803492365476,0.989,0.881,0.00135634001629814,"1","PTRH1"
"DEDD2",1.30803319287054e-07,0.586515156197413,0.977,0.803,0.00138180626494844,"1","DEDD2"
"NEDD1",1.31461880492623e-07,0.383901130032503,0.966,0.638,0.00138876330552407,"1","NEDD1"
"ZNF92",1.31786011214885e-07,0.566558597472777,0.795,0.385,0.00139218742247404,"1","ZNF92"
"S100P",1.31958583393654e-07,0.563373674792125,0.909,0.523,0.00139401047497056,"1","S100P"
"GM2A",1.32558423127094e-07,0.266268853954453,1,0.665,0.00140034718191462,"1","GM2A"
"DSG2",1.32685308518177e-07,0.513136334590364,0.989,0.963,0.00140168759918602,"1","DSG2"
"HSPBAP1",1.32686543308225e-07,0.624878011127379,0.898,0.578,0.00140170064350809,"1","HSPBAP1"
"STBD1",1.33601276486317e-07,0.503429243265474,0.966,0.679,0.00141136388480145,"1","STBD1"
"RABAC1",1.33766291154913e-07,0.320034608938171,1,0.982,0.0014131070997605,"1","RABAC1"
"REPIN1",1.34676506169384e-07,0.631070744229267,0.977,0.679,0.00142272261117338,"1","REPIN1"
"GPD2",1.34900598691701e-07,0.581399124809709,1,0.858,0.00142508992457913,"1","GPD2"
"C6orf47",1.35162186998272e-07,0.53153313732066,0.92,0.596,0.00142785334344975,"1","C6orf47"
"MAP1LC3A",1.37806856148615e-07,0.75586424259055,0.898,0.665,0.00145579162835396,"1","MAP1LC3A"
"AKT1",1.38136803773392e-07,0.603143380191473,0.989,0.798,0.00145927719506211,"1","AKT1"
"MAP3K2",1.38598942767132e-07,0.448388408186215,1,0.913,0.00146415923139198,"1","MAP3K2"
"ARHGEF3",1.38634373092472e-07,0.506601000532494,0.943,0.491,0.00146453351734888,"1","ARHGEF3"
"SMG7",1.39039485036463e-07,0.486602807135964,0.966,0.839,0.00146881311992519,"1","SMG7"
"ZNF397",1.3909924456712e-07,0.515455305269583,0.864,0.505,0.00146944441960706,"1","ZNF397"
"CFAP157",1.400258746731e-07,0.591485313826088,0.955,0.798,0.00147923334004663,"1","CFAP157"
"C3orf38",1.40304114548684e-07,0.446023788353696,0.989,0.798,0.0014821726660923,"1","C3orf38"
"HIRIP3",1.41868731651229e-07,0.51840225922628,0.932,0.606,0.00149870128116358,"1","HIRIP3"
"SLC41A1",1.42696624294558e-07,0.271733575763613,0.966,0.601,0.00150744713904771,"1","SLC41A1"
"LRPAP1",1.43461561519231e-07,0.410730384701862,1,0.986,0.00151552793588916,"1","LRPAP1"
"VPS4B",1.44856141304217e-07,0.537644244433276,1,0.839,0.00153026027673775,"1","VPS4B"
"MTMR12",1.44943178126411e-07,0.573745527101018,0.977,0.794,0.00153117973372741,"1","MTMR12"
"PLXND1",1.45632533810058e-07,0.646405177209027,0.932,0.697,0.00153846208716946,"1","PLXND1"
"RPIA",1.45907937509904e-07,0.626274871602167,0.92,0.67,0.00154137145185462,"1","RPIA"
"NR1H3",1.46414696367003e-07,0.451164824939909,0.943,0.716,0.00154672485242102,"1","NR1H3"
"RAB29",1.47861215493705e-07,0.603221232468835,0.977,0.789,0.0015620058804755,"1","RAB29"
"BAG1",1.47913177261927e-07,0.408168296820402,1,0.954,0.001562554804595,"1","BAG1"
"PRKCI",1.48774993657952e-07,0.498824838360811,1,0.922,0.0015716590330026,"1","PRKCI"
"INTS7",1.49614067135317e-07,0.622366324575494,0.966,0.693,0.00158052300521749,"1","INTS7"
"ATP6V0E2",1.50555790723317e-07,0.500243340431999,0.989,0.899,0.00159047137320112,"1","ATP6V0E2"
"ARHGAP40",1.50648119312535e-07,0.386644719543032,0.58,0.248,0.00159144673241762,"1","ARHGAP40"
"WDTC1",1.50842580204369e-07,0.46074617267417,0.852,0.518,0.00159350101727895,"1","WDTC1"
"MEIS1",1.50853975755538e-07,0.845692596272815,0.591,0.252,0.00159362139988151,"1","MEIS1"
"MTOR",1.50863173287163e-07,0.446756389088418,0.943,0.624,0.00159371856260559,"1","MTOR"
"SQOR",1.50970733692191e-07,0.527761772301525,1,0.812,0.0015948548307243,"1","SQOR"
"NCS1",1.51298178652226e-07,0.45934173307424,0.875,0.5,0.00159831395928212,"1","NCS1"
"ZNF701",1.51908255530131e-07,0.486309791044865,0.932,0.638,0.0016047588114203,"1","ZNF701"
"UNC119",1.53787427459307e-07,0.622157507112348,0.955,0.683,0.00162461038368011,"1","UNC119"
"PUS7",1.54079978553767e-07,0.522743650038744,0.943,0.601,0.001627700893442,"1","PUS7"
"CASTOR1",1.54485022552109e-07,0.414374005464111,0.739,0.326,0.00163197977824048,"1","CASTOR1"
"CCT8",1.55025429382505e-07,0.427845967809731,1,0.982,0.00163768863599678,"1","CCT8"
"ZNF12",1.55456526540476e-07,0.586576713484625,0.909,0.619,0.00164224274637359,"1","ZNF12"
"BLOC1S5-TXNDC5",1.55728012263268e-07,0.640469194746681,0.966,0.826,0.00164511072154916,"1","BLOC1S5-TXNDC5"
"CLASP1",1.56720322053161e-07,0.545035712811293,0.966,0.867,0.00165559348216959,"1","CLASP1"
"REL",1.5708098666245e-07,0.534713312467387,0.989,0.853,0.00165940354310212,"1","REL"
"EXOC6B",1.59134405430805e-07,0.510223557703178,0.943,0.537,0.00168109585897103,"1","EXOC6B"
"IZUMO41",1.59254782250429e-07,0.42597052731393,0.511,0.197,0.00168236751969353,"1","IZUMO4"
"ZBTB48",1.59625958451315e-07,0.46308515041344,0.818,0.427,0.00168628862507969,"1","ZBTB48"
"UBQLN2",1.61087618577582e-07,0.457211488735488,0.989,0.716,0.00170172960265358,"1","UBQLN2"
"H2AZ1",1.61146644472865e-07,0.406392051327252,1,0.995,0.00170235315221134,"1","H2AZ1"
"AFG2B",1.61769396544997e-07,0.689561199462861,0.818,0.477,0.00170893190510135,"1","AFG2B"
"JMY",1.62142259618747e-07,0.363882164807686,0.909,0.615,0.00171287083061245,"1","JMY"
"ACP2",1.62719086871377e-07,0.564070277021083,1,0.807,0.00171896443370922,"1","ACP2"
"MACROD2",1.63170925215894e-07,0.661341333318979,0.682,0.33,0.00172373765398071,"1","MACROD2"
"ENTREP3",1.64987512762949e-07,0.513006077494047,0.943,0.647,0.00174292808482779,"1","ENTREP3"
"PIGH",1.65316237588087e-07,0.596749037762473,0.943,0.674,0.00174640073388055,"1","PIGH"
"TIMM21",1.65530771090161e-07,0.59955111658202,0.932,0.564,0.00174866706579646,"1","TIMM21"
"CCNJ",1.66278672608655e-07,0.819554383912956,0.545,0.225,0.00175656789743783,"1","CCNJ"
"MCEE",1.66856241490265e-07,0.31463680924885,0.92,0.546,0.00176266933510316,"1","MCEE"
"CAMK2N1",1.66914134513974e-07,0.329539472892874,0.977,0.807,0.00176328091700562,"1","CAMK2N1"
"GEMIN7",1.67186956501197e-07,0.497995691851417,1,0.83,0.00176616300847865,"1","GEMIN7"
"ZNF526",1.67308765508523e-07,0.58855826137008,0.795,0.45,0.00176744979883203,"1","ZNF526"
"TOR1AIP2",1.67496291059166e-07,0.445669764373905,1,1,0.00176943081874903,"1","TOR1AIP2"
