"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GTF2F1",0.667037296625165,0.573231569773644,1,1,1
"ICE2",0.667037296625165,0.251946487476741,1,1,1
"MORC2",0.667037296625165,0.595735414665876,1,1,1
"NCBP2AS2",0.667037296625165,0.266650079936883,1,1,1
"P4HTM",0.667037296625165,0.257322996154421,1,1,1
"PAN3",0.667037296625165,0.292923926718179,1,1,1
"PLEKHA3",0.667037296625165,0.90117236471622,1,1,1
"PRKX",0.667037296625165,0.447938001137314,1,1,1
"SLC37A2",0.667037296625165,0.297941553430942,1,1,1
"TMEM167A",0.667037296625165,0.298990961663411,1,1,1
"USP33",0.667037296625165,0.537793803514091,1,1,1
"ZNF621",0.667037296625165,0.743145675898476,1,1,1
"PPP2R5B",0.667172901337429,0.968896091633988,0.643,0.688,1
"REM2",0.667510689099895,1.70391231048847,0.357,0.25,1
"SERPINB5",0.667510689099895,0.971502333601327,0.357,0.25,1
"PRR19",0.67136603009125,0.68296764828544,0.786,0.688,1
"POLG2",0.672991842572006,0.577312216924049,0.786,0.812,1
"C1orf122",0.673956341402742,0.274478108951072,0.786,0.938,1
"ERV3-1",0.673956341402742,1.07690200952572,0.929,0.812,1
"GTF2E2",0.675196161809016,0.815361890679617,0.929,0.938,1
"ARHGEF10L",0.677131884694048,1.48757079860962,0.571,0.625,1
"ZNF398",0.677131884694048,1.48799427580186,0.571,0.625,1
"SOCS1",0.677212504858682,1.33497965587454,0.286,0.25,1
"INAFM1",0.682698650674663,0.536769261581259,0.286,0.438,1
"SCFD2",0.685119634885,0.654723977080855,0.5,0.562,1
"PCDHB2",0.686012686811049,0.901267834561797,0.714,0.75,1
"ZC3H10",0.688202826691229,1.86638386114221,0.857,0.75,1
"MFAP2",0.688801110280773,0.684718583169847,0.643,0.625,1
"MXI1",0.688801110280773,0.674912642711509,0.643,0.625,1
"SLC25A13",0.689324935055692,0.349754846263341,0.857,0.875,1
"AMY2B",0.692537405188015,0.823394659851116,0.714,0.688,1
"KLF13",0.694943976240294,0.303071134995694,0.786,0.75,1
"DNAI4",0.695237080462177,0.505353074575753,0.714,0.812,1
"MBLAC2",0.695602951878034,0.399045526475717,0.643,0.562,1
"PLA2G4B",0.695602951878034,1.20177628989921,0.643,0.562,1
"KIAA1549",0.696446878040168,1.02593264550665,0.714,0.938,1
"HOPX",0.696973783490092,1.12073357029432,0.857,0.938,1
"PHF8",0.696973783490092,0.8448959174485,0.929,0.875,1
"POLR1B",0.696973783490092,0.381641481269342,0.929,0.875,1
"ZNF530",0.696973783490092,1.0751562074605,0.929,0.875,1
"RNF125",0.697145146037232,0.665251499937203,0.929,1,1
"CAPN7",0.697145146037232,0.385739458952211,1,0.938,1
"EED",0.697145146037232,0.269561413795102,1,0.938,1
"TMEM160",0.697145146037232,0.277906598001798,1,0.938,1
"ZNF765",0.697145146037232,0.391333007084709,1,0.938,1
"ATL2",0.697145146037232,0.277499213798245,1,1,1
"C6orf62",0.697145146037232,0.266761707679481,1,1,1
"CERT1",0.697145146037232,0.938347850165609,1,1,1
"CTSC",0.697145146037232,0.729192047830155,1,1,1
"FLVCR1",0.697145146037232,0.671924370793273,1,1,1
"MRPS22",0.697145146037232,0.371413719588046,1,1,1
"NQO1",0.697145146037232,0.444339825145711,1,1,1
"RASAL2",0.697145146037232,0.470486686149568,1,1,1
"SLC39A6",0.697145146037232,0.351101923273088,1,1,1
"SPAG9",0.697145146037232,0.528423559142665,1,1,1
"PRR3",0.698646466240564,0.714250099965514,0.429,0.438,1
"ZNF547",0.698646466240564,1.60074566861966,0.429,0.438,1
"ZNF182",0.700685914352765,0.336285567992894,0.357,0.5,1
"CENPP",0.701452548579511,0.467345491271865,0.643,0.812,1
"PRR12",0.701795755029262,2.28236405348358,0.643,0.812,1
"DCPH1",0.701795755029262,0.365435143486477,0.786,0.688,1
"TGFBI",0.702672262080174,0.4982800075911,0.429,0.5,1
"EBLN2",0.702735195869557,0.712278440375113,0.429,0.625,1
"ZNF627",0.703377984210509,0.398213971291593,0.786,0.812,1
"PUS7",0.703907392708874,0.298101056954938,0.786,0.938,1
"PRELID3A",0.704172413277365,0.618204400673127,0.786,0.938,1
"CYP1A1",0.704980842911877,1.58249822745912,0.071,0.188,1
"MBLAC1",0.704980842911877,3.246813400671,0.071,0.188,1
"APBA3",0.705485110901722,0.443049466053615,0.929,0.938,1
"GNL3L",0.705485110901722,0.287956883817085,0.929,0.938,1
"HBP1",0.705485110901722,0.550898267755471,0.929,0.938,1
"ZNF280C",0.714717109969267,1.73713105103033,0.571,0.75,1
"CENPS",0.714717109969267,0.418410107324662,0.714,0.625,1
"OAS3",0.718722180017662,0.658124714845633,0.714,0.875,1
"TLNRD1",0.718722180017662,0.292593699822465,0.714,0.875,1
"MAML1",0.718907213060137,0.712980705090544,0.357,0.312,1
"TMEM131",0.719212722500119,0.676967531697653,0.857,1,1
"ZNF778",0.719861548413959,1.25528651266329,0.714,1,1
"FBLN7",0.719861548413959,0.671559916063432,0.857,0.875,1
"TMEM140",0.72007375741094,0.541313558095269,0.571,0.688,1
"MTM1",0.723488410593465,0.279510417525688,0.714,0.688,1
"ST6GALNAC4",0.723488410593465,0.741830411519714,0.714,0.688,1
"SLC16A14",0.725028596812705,0.772526908281397,0.357,0.375,1
"PGAP2",0.725696346873003,0.301538723251556,0.857,0.688,1
"TRIM5",0.725696346873003,1.57586016972723,0.786,0.75,1
"FBXO6",0.726973217897415,0.381311772415511,0.786,0.875,1
"LANCL2",0.726973217897415,0.378761124711453,0.857,0.812,1
"PNPLA6",0.726973217897415,0.650118530068037,0.857,0.812,1
"GCLC",0.727565120088735,0.331402279889343,0.929,0.875,1
"HSD11B1L",0.727565120088735,1.15143214239487,0.929,0.875,1
"SCMH1",0.727565120088735,0.507021657067375,0.929,0.875,1
"PTPN23",0.727592997446925,0.274279879628677,0.857,0.938,1
"INKA2",0.727720721682502,0.773236078128528,0.929,1,1
"TTC38",0.727720721682502,0.739574427334309,0.929,1,1
"CLCN3",0.727720721682502,0.535105650449377,1,0.938,1
"MKLN1",0.727720721682502,0.325703315364115,1,0.938,1
"RAD50",0.727720721682502,0.324769050948998,1,0.938,1
"SLC35E2B",0.727720721682502,0.262820880929484,1,0.938,1
"THG1L",0.727720721682502,0.494678831458287,1,0.938,1
"WDR3",0.727720721682502,0.346857624968423,1,0.938,1
"C4orf36",0.727720721682502,0.386669102879174,1,1,1
"CDK10",0.727720721682502,0.364020039964724,1,1,1
"CYBC1",0.727720721682502,0.295703537166036,1,1,1
"DNAL1",0.727720721682502,0.786309331593442,1,1,1
"DNTTIP2",0.727720721682502,0.315628744205214,1,1,1
"FKBP10",0.727720721682502,0.339686674612326,1,1,1
"GFOD2",0.727720721682502,0.366556852086303,1,1,1
"GYG1",0.727720721682502,0.365209538094492,1,1,1
"HEMK1",0.727720721682502,0.530869316478079,1,1,1
"HYPK",0.727720721682502,0.307811286273806,1,1,1
"MBD4",0.727720721682502,0.2807727552525,1,1,1
"NPLOC4",0.727720721682502,0.416837144948965,1,1,1
"PHC3",0.727720721682502,0.436769554345128,1,1,1
"PPP3R1",0.727720721682502,0.283747570215851,1,1,1
"PPP6R3",0.727720721682502,0.382568458624711,1,1,1
"RDH11",0.727720721682502,0.294585643889736,1,1,1
"SAMD4B",0.727720721682502,0.82687818153899,1,1,1
"SELENON",0.727720721682502,0.944506044322419,1,1,1
"THUMPD1",0.727720721682502,0.291499130030519,1,1,1
"TSR1",0.727720721682502,0.537007809716908,1,1,1
"TWF1",0.727720721682502,0.349563627562444,1,1,1
"ACCS",0.732213776152859,2.05582818090827,0.429,0.438,1
"DOCK11",0.732213776152859,1.99812377193601,0.429,0.438,1
"ZNF518B",0.73267428205402,0.800790202993364,0.786,0.688,1
"NAGA",0.734223421484992,0.293331066307939,0.786,0.812,1
"SYCP3",0.734223421484992,1.34872945260596,0.786,0.812,1
"CDC42BPG",0.73445382571872,0.564480219761678,0.357,0.5,1
"LRP6",0.734845291492541,0.261596704638084,0.929,0.812,1
"MASTL",0.736228720864886,0.26989866104633,0.929,0.938,1
"CPM",0.736521838839782,1.16897030195467,0.929,0.938,1
"LTBP1",0.736521838839782,0.49095878130026,0.929,0.938,1
"KLHL29",0.739465822644233,1.06506216824366,0.286,0.25,1
"LYPD1",0.743295019157088,0.356601299212514,0.214,0.125,1
"GDAP1",0.744640930308839,0.288296017745735,0.571,0.625,1
"MGAT5",0.747298218795659,1.43506771601771,0.571,0.562,1
"PLEK2",0.748045227472263,0.474596962014079,0.714,0.75,1
"TNNT2",0.74950556369562,0.614477119988673,0.714,0.875,1
"FBXO31",0.749694241286649,1.35092862646488,0.714,0.875,1
"CD99L2",0.749694241286649,0.603803652755285,0.857,0.75,1
"CEP120",0.749694241286649,0.338099894829045,0.857,0.75,1
"PIK3R4",0.749694241286649,0.33754564660885,0.857,0.75,1
"USP12",0.749800001959804,1.17450391124207,0.857,1,1
"ANKAR",0.751801010399513,0.288891256824186,0.643,0.625,1
"ZMAT1",0.752831097351221,2.19509232384109,0.5,0.75,1
"TGFB2",0.752831097351221,0.345075249679906,0.571,0.688,1
"ABHD15",0.754895452170715,0.9517250538715,0.571,0.812,1
"SESN2",0.754895452170715,0.680630774365821,0.714,0.688,1
"UTRN",0.755519825226706,0.410459334115499,0.571,0.812,1
"WLS",0.755519825226706,0.28616463752581,0.643,0.75,1
"CD36",0.75754840845831,1.12182394885102,0.5,0.688,1
"LRRTM2",0.75754840845831,0.377685025945509,0.5,0.688,1
"WNT2B",0.75804355820026,0.894869639866453,0.929,0.75,1
"FASTKD5",0.75804355820026,0.327240726877671,0.786,0.875,1
"POLE2",0.75804355820026,0.703565726835931,0.786,0.875,1
"SH3D19",0.75804355820026,0.712533210922401,0.786,0.875,1
"LRP5",0.75804355820026,0.582236141116596,0.857,0.812,1
"PDE7A",0.75804355820026,0.350678179171449,0.857,0.812,1
"URGCP",0.75804355820026,0.429700306171553,0.857,0.812,1
"MFGE8",0.758580750904218,0.252364825493986,0.857,0.938,1
"THBS1",0.758609948551696,0.788830456402866,0.857,0.938,1
"GINS3",0.758724469894396,0.939304168642201,0.929,1,1
"JMJD6",0.758724469894396,0.311689505306585,0.929,1,1
"CHORDC1",0.758724469894396,0.881736859233446,1,0.938,1
"DGKD",0.758724469894396,0.990214487555087,1,0.938,1
"GLMP",0.758724469894396,0.258548798638717,1,0.938,1
"ZNF780A",0.758724469894396,0.324715994711778,1,0.938,1
"CD151",0.758724469894396,0.369058037441161,1,1,1
"CNDP2",0.758724469894396,0.388802451356029,1,1,1
"EIF2AK2",0.758724469894396,0.321236908218522,1,1,1
"EIF4B",0.758724469894396,0.572026992618876,1,1,1
"FAM241A",0.758724469894396,0.612708154132771,1,1,1
"LIAS",0.758724469894396,0.338197381264994,1,1,1
"NOP16",0.758724469894396,0.260198848051254,1,1,1
"RCAN1",0.758724469894396,0.640366988000256,1,1,1
"RSL1D1",0.758724469894396,0.431506313581855,1,1,1
"SDHC",0.758724469894396,0.339353598271421,1,1,1
"SENP5",0.758724469894396,0.314358388849016,1,1,1
"SNAPC1",0.758724469894396,0.596681533431937,1,1,1
"USP43",0.760711340236315,0.836109745236881,0.429,0.375,1
"ZNF438",0.760711340236315,0.316559992221268,0.429,0.375,1
"LRRC73",0.762911877394636,1.44276128310259,0.214,0.188,1
"TGIF2-RAB5IF",0.762911877394636,0.712599903000777,0.214,0.188,1
"WNT3",0.762911877394636,0.424149828988374,0.214,0.188,1
"CLPSL2",0.763729246487867,0.785961781992775,0.143,0.125,1
"HIC1",0.763729246487867,0.944361159895477,0.143,0.125,1
"P2RY11",0.764001253587173,1.06258732785314,0.643,0.812,1
"AGPAT5",0.765498846723869,0.25656802278405,0.786,0.812,1
"ST6GALNAC6",0.767386365296884,0.600008070093994,0.929,0.938,1
"TBCCD1",0.767386365296884,0.256475287586435,0.929,0.938,1
"GLYCTK",0.771570994688414,0.467035512966372,0.571,0.5,1
"BMP1",0.772914389038711,1.10656743811788,0.571,0.625,1
"LIN37",0.779689412259814,0.38789430018524,0.714,0.75,1
"VWA8",0.779978555613834,0.404250373493888,0.571,0.562,1
"ZNF134",0.781055017726775,0.521957652317774,0.857,0.75,1
"DNAAF1",0.782208304172647,0.328860999315253,0.857,0.875,1
"RTN4RL2",0.783339613303084,0.63253293066786,0.5,0.562,1
"PLSCR3",0.788469652342731,0.422013190823386,0.857,0.688,1
"TMEM131L",0.788469652342731,0.494342464023162,0.714,0.812,1
"METRNL",0.788469652342731,0.261002325193391,0.786,0.75,1
"ZNF718",0.789501320890982,0.54560550439819,0.714,0.938,1
"MFAP3",0.789501320890982,0.416085810605777,0.929,0.75,1
"EHBP1L1",0.789501320890982,0.504206017231755,0.857,0.812,1
"ZNF439",0.789980517137372,0.427900181711111,0.857,0.938,1
"GIGYF1",0.790107017354756,0.519289967600556,0.929,1,1
"ATG9A",0.790107017354756,0.287466906356443,1,0.938,1
"NAXD",0.790107017354756,0.276746701202693,1,0.938,1
"P3H4",0.790107017354756,0.499855711305774,1,0.938,1
"VAMP4",0.790107017354756,0.414367359119022,1,0.938,1
"ZNF432",0.790107017354756,0.493358963920032,1,0.938,1
"CAMK1D",0.790107017354756,0.283706311322517,1,1,1
"DNAJC21",0.790107017354756,0.257542161138823,1,1,1
"DPP9",0.790107017354756,0.263916951013455,1,1,1
"EFHC1",0.790107017354756,0.526568368077593,1,1,1
"IRAK1",0.790107017354756,0.381831829356641,1,1,1
"MTO1",0.790107017354756,0.367864907743622,1,1,1
"PPM1B",0.790107017354756,0.268808357324656,1,1,1
"RABGAP1",0.790107017354756,0.318324561194243,1,1,1
"RETREG3",0.790107017354756,0.343183603246736,1,1,1
"TARS1",0.790107017354756,0.943645520574441,1,1,1
"TP53INP1",0.790107017354756,0.333750091130122,1,1,1
"SART3",0.795686807439074,0.376754633734318,0.643,0.812,1
"LRP1",0.795686807439074,1.47873237001084,0.786,0.688,1
"LPCAT4",0.797140322167778,0.873942651849508,0.786,0.812,1
"SOCS7",0.798266363894076,0.668976327795721,0.429,0.375,1
"NR4A1",0.798908134512035,0.455320487618033,0.929,0.938,1
"NSUN4",0.798908134512035,0.594333187964561,0.929,0.938,1
"TARS3",0.798908134512035,0.319870179084057,0.929,0.938,1
"FRAT2",0.80808832597805,0.775096667764239,0.5,0.5,1
"URB2",0.809640339788826,0.384691681293788,0.571,0.625,1
"PCDHGB6",0.809648550337834,1.62082686436821,0.571,0.75,1
"MOSPD2",0.809931216022536,0.680148489689344,0.714,0.625,1
"TET1",0.810554722638681,0.266772714267778,0.286,0.375,1
"ZNF573",0.811713977892375,1.39569977762643,0.714,0.75,1
"ZNF616",0.812688736471118,0.453378369416113,0.714,0.875,1
"SLC43A2",0.812769906756288,0.698014594352524,0.714,0.75,1
"NEDD1",0.812777677208867,0.478581169938947,0.857,0.75,1
"CERS4",0.812900725419884,1.06982590998391,0.857,1,1
"RPF1",0.812900725419884,0.450590076743024,0.857,1,1
"ARL15",0.812985361464435,1.16582781542402,0.571,0.562,1
"ACAP1",0.813925586226495,0.723891365509842,0.857,0.875,1
"FBXO48",0.813925586226495,0.311369134600707,0.857,0.875,1
"MAP3K14",0.813925586226495,0.291912448034872,0.857,0.875,1
"ZNF487",0.814220643376282,0.683352812122128,0.857,0.875,1
"B4GALNT4",0.816454586604187,0.26974342433787,0.643,0.625,1
"PANK1",0.816454586604187,0.957340865096115,0.643,0.625,1
"ZBTB14",0.819709443523852,0.465569505146038,0.357,0.438,1
"RAI1",0.821292222825636,0.729873432576612,0.929,0.75,1
"ASL",0.821712157337224,0.253516446910119,0.857,0.938,1
"KLHL12",0.821712157337224,0.267859007815803,0.857,0.938,1
"VCPIP1",0.821712157337224,0.250837107902536,0.857,0.938,1
"EFR3B",0.821743706749996,0.758767591057395,0.929,0.875,1
"NPHP3",0.821825193354475,0.393801373283244,0.929,1,1
"RRP12",0.821825193354475,0.256803932094992,0.929,1,1
"SUCO",0.821825193354475,0.280215441708171,0.929,1,1
"BLTP3A",0.821825193354475,0.664427568105476,1,0.938,1
"CCN1",0.821825193354475,0.259927063485765,1,0.938,1
"LIMCH1",0.821825193354475,0.346716916679095,1,0.938,1
"WDPCP",0.821825193354475,0.310367293527758,1,0.938,1
"WDR31",0.821825193354475,0.557976176647124,1,0.938,1
"INTS6",0.821825193354475,0.421241720866535,1,1,1
"MORC4",0.821825193354475,0.559886915694949,1,1,1
"NUP133",0.821825193354475,0.439605935290637,1,1,1
"P2RX4",0.821825193354475,0.802911467699409,1,1,1
"PLIN2",0.821825193354475,0.426432705498328,1,1,1
"PPP2R5E",0.821825193354475,0.373640336899915,1,1,1
"SIN3A",0.821825193354475,0.29712213671228,1,1,1
"SLC35E1",0.821825193354475,0.35365865551073,1,1,1
"ZNF814",0.821825193354475,0.359693163185677,1,1,1
"CD160",0.823825706685701,2.91326089489914,0.5,0.562,1
"CCDC22",0.823930243340662,0.311590708882134,0.643,0.562,1
"ERMAP",0.825737059230963,0.82858066082847,0.643,0.688,1
"SKAP1",0.825737059230963,0.47197298317026,0.643,0.688,1
"ZNF219",0.829116779759415,1.07647894363188,0.643,0.938,1
"MSL2",0.829116779759415,0.54345937637794,0.786,0.812,1
"OSBPL6",0.82919808757472,0.644069864823444,0.786,0.938,1
"NME3",0.82919808757472,0.306837076846925,0.929,0.812,1
"NRP2",0.82964042574516,0.639992185517849,0.786,0.812,1
"EHD2",0.830749661289067,0.479563372083429,0.929,0.938,1
"ARVCF",0.835256056182435,0.337202034859759,0.429,0.438,1
"MTERF2",0.835720192879137,1.12009918263518,0.429,0.625,1
"NKRF",0.838499113016591,1.91852404437769,0.357,0.5,1
"IL18BP",0.84058415236826,0.36223230906356,0.286,0.375,1
"SLC43A1",0.84058415236826,0.67823604634738,0.286,0.375,1
"PGCKA1",0.842228215097817,0.340332330276291,0.571,0.75,1
"PIK3IP1",0.842331857806907,1.88688459715155,0.571,0.75,1
"TRIM23",0.844029007168243,0.615442580886276,0.714,0.75,1
"PCMTD2",0.844631664216052,0.343566375957278,1,0.875,1
"ACTMAP",0.844793427159829,0.362977581793941,0.857,0.75,1
"NDUFC2-KCTD14",0.84479467868405,0.513635801456828,1,0.875,1
"AMN",0.848020434227331,1.19516200734909,0.143,0.188,1
"ALG10",0.848141749558657,0.666564941705178,0.429,0.688,1
"POMGNT2",0.851300376643464,0.498542113189667,0.643,0.75,1
"S100A2",0.851988164844306,1.12124901096835,0.643,0.75,1
"MTF1",0.852609828556654,0.380749046158664,0.857,0.688,1
"NAPRT",0.853826337605191,0.650751490249145,0.929,1,1
"ZNF620",0.853826337605191,0.341399431387068,0.929,1,1
"EXT1",0.853826337605191,0.512799188607698,1,0.938,1
"MGAT4B",0.853826337605191,0.544400120340343,1,0.938,1
"SLC5A6",0.853826337605191,0.697540821565646,1,0.938,1
"ANKRD17",0.853826337605191,0.294552441058981,1,1,1
"ARFGEF2",0.853826337605191,0.813840838150051,1,1,1
"CEP250",0.853826337605191,0.282567834447301,1,1,1
"FBXO45",0.853826337605191,0.454747812885412,1,1,1
"LCOR",0.853826337605191,0.553210995775022,1,1,1
"PABPN1",0.853826337605191,0.267917490692626,1,1,1
"PFDN2",0.853826337605191,0.328939689108624,1,1,1
"PNKD",0.853826337605191,0.263711692918781,1,1,1
"SERF2",0.853826337605191,0.307277426758636,1,1,1
"SNTB2",0.853826337605191,0.668085982178448,1,1,1
"TACC1",0.853826337605191,0.260152800194416,1,1,1
"TPCN1",0.853826337605191,1.26936098050174,1,1,1
"ZNF416",0.855194624909767,0.613796121054841,0.357,0.312,1
"ZNF79",0.855194624909767,0.487782318563915,0.357,0.312,1
"STX16-NPEPL1",0.855887611749681,1.15244184269823,0.214,0.25,1
"ZNF195",0.861171987105862,0.500722781926923,0.929,0.812,1
"NICN1",0.861263252102879,0.661662786048646,0.786,0.938,1
"ANAPC4",0.861359179371443,0.27457754965612,0.786,0.812,1
"C19orf47",0.862857996526333,0.431456903067126,0.929,0.938,1
"MVD",0.862857996526333,0.493317367491475,0.929,0.938,1
"ARL10",0.863021010994331,1.56340361774954,0.929,0.938,1
"ABCC11",0.865900383141762,3.14202358454617,0.214,0.188,1
"C1QTNF9B",0.865900383141762,1.1142219036412,0.214,0.188,1
"ZFHX2",0.865900383141762,0.799193758297081,0.214,0.188,1
"APOC1",0.870382586484535,1.46872796422477,0.286,0.375,1
"ARID5A",0.872865789327558,1.34541064740017,0.286,0.25,1
"CHKB-CPT1B",0.874741108977675,0.879940153351457,0.429,0.438,1
"ZNF518A",0.876942595093922,0.781969431630688,1,0.875,1
"AKAP10",0.878195150790618,1.10080302628004,0.857,0.875,1
"REXO4",0.878195150790618,0.532368058705781,0.857,0.875,1
"HIC2",0.880001980433932,0.559704096484633,0.571,0.562,1
"BMP8B",0.882362905234689,0.910841819284965,0.714,0.562,1
"MMP24",0.882362905234689,0.508251936714676,0.643,0.625,1
"ZBTB22",0.883780332056194,1.06305765471012,0.214,0.25,1
"ARNT2",0.884710668401609,0.439983327248212,0.643,0.75,1
"AQP3",0.884710668401609,0.338236725559293,0.714,0.688,1
"PEX3",0.885435974823046,0.281113654715752,0.714,0.812,1
"EPB41L4B",0.88569125825804,0.287487619744269,0.929,0.75,1
"ELOVL6",0.885837507802686,0.267765618866739,0.857,0.812,1
"INTS2",0.88598443124499,0.420552251180051,0.929,0.875,1
"LRRC45",0.88598443124499,0.369977992996994,0.929,0.875,1
"MED31",0.88598443124499,0.336137120983583,0.929,0.875,1
"FAM47E",0.886064487536074,0.729984980397054,0.929,1,1
"PIGA",0.886064487536074,0.933522141936188,0.929,1,1
"RAP2C",0.886064487536074,0.652715075870617,1,0.938,1
"BNIP3",0.886064487536074,0.995230556516751,1,1,1
"EPS8L2",0.886064487536074,0.291621327073247,1,1,1
"HELB",0.886064487536074,1.27276063560365,1,1,1
"MAU2",0.886064487536074,0.269523764461636,1,1,1
"NAA25",0.886064487536074,0.576538130326758,1,1,1
"PEAK1",0.886064487536074,0.366490143577189,1,1,1
"PICALM",0.886064487536074,0.381194102485677,1,1,1
"PMPCB",0.886064487536074,0.27325302497302,1,1,1
"PPFIA1",0.886064487536074,0.374886018853534,1,1,1
"RABL6",0.886064487536074,0.333472499296664,1,1,1
"SVIL",0.886064487536074,0.448489112442038,1,1,1
"UQCC2",0.886064487536074,0.300482764868224,1,1,1
"ZNF688",0.886064487536074,0.325595086340356,1,1,1
"ZNF888",0.886064487536074,0.756293858222211,1,1,1
"PTK2B",0.887847070616738,2.43259685292471,0.357,0.438,1
"PDXP",0.889915867659565,0.749220046282386,0.5,0.688,1
"ADM2",0.892756112483834,2.17403615722591,0.643,0.812,1
"YIPF1",0.892756112483834,0.369515943734152,0.643,0.812,1
"EXO5",0.893559632292557,0.302148628178156,0.786,0.938,1
"HEATR6",0.893834596289746,0.518471812121796,0.786,0.812,1
"AMPD2",0.894265258151798,0.313019094746276,0.786,0.812,1
"NBAS",0.895186379978226,0.378797455722347,0.929,0.938,1
"ARL14EP",0.895314104213803,0.610121770667536,0.929,0.938,1
"LSMEM2",0.896551724137931,0.41731927708798,0.143,0.062,1
"PBX2",0.896551724137931,0.339539980661555,0.143,0.062,1
"ZNF513",0.897178077627853,0.263251848962804,0.286,0.375,1
"RHOBTB1",0.898402247104862,0.776281580747345,0.429,0.5,1
"AATK",0.906263070735014,0.978852160026596,0.429,0.5,1
"SLC22A4",0.906603306533868,1.23100060336207,0.429,0.438,1
"AMZ1",0.913885925974061,1.77696284407307,0.5,0.625,1
